"site","chamber","collect_date","pwsw","inout","location","temp.degC ","cond.mscm ","salinity","ph","cust_sample_id","ALKA.mgL ","CL.mglCaCO3","DOC.mgL","LPH","NH4.mgL","NOX","SO4.mgl","TDN.mgl","trt","mean.salinity","srp.um.l","tdp.um.l","srp.ppb","tdp.ppb","deepsulfide.mm","shallowsulfide.mm","datesulfide"
"FW",15,2014-12-18,"SW","in","FW-S-15",19.74,2.86,1.49,NA,"P76264-27_P76264-30",179.5,228.5,8.85,8.07,0.107,NA,30.8,0.8125,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",16,2014-12-18,"SW","in","FW-S-16",19.29,2.66,1.38,NA,"P76264-28",178,252,11.4,8.09,0.149,NA,31.1,0.731,"treatment",1.38,"0.02","0.499","0.62","15.45",NA,NA,NA
"FW",2,2015-01-15,"SW","in","FW-S-2",21.88,0.617,0.3,NA,"P76812-2_P76812-3",197,73.9,10.25,7.755,0.07,0.012,0.1,0.606,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-01-15,"SW","in","FW-S-3",21.18,0.61,0.3,NA,"P76812-4",195,73.2,11.9,7.87,0.063,0.01,0.1,0.676,"control",0.3,"0.043","0.392","1.33","12.14",NA,NA,NA
"FW",6,2015-01-15,"SW","in","FW-S-6",20.9,0.614,0.3,NA,"P76812-5",198,73.3,9.3,7.76,0.066,0.009,0.1,0.665,"control",0.3,"0.022","0.391","0.68","12.11",NA,NA,NA
"FW",8,2015-01-15,"SW","in","FW-S-8",20.74,0.619,0.3,NA,"P76812-6",196,74.4,10.2,7.74,0.094,0.008,0.1,0.678,"control",0.3,"0.041","0.383","1.27","11.86",NA,NA,NA
"FW",9,2015-01-15,"SW","in","FW-S-9",21.66,0.619,0.3,NA,"P76812-7",198,74.7,10,7.75,0.109,0.02,0.1,0.708,"control",0.3,"0.019","0.328","0.59","10.16",NA,NA,NA
"FW",10,2015-01-15,"SW","in","FW-S-10",21.41,0.616,0.3,NA,"P76812-8",199,73,10.5,7.78,0.093,0.016,0.1,0.649,"control",0.3,"0.027","0.317","0.84","9.82",NA,NA,NA
"FW",11,2015-01-15,"SW","in","FW-S-11",20.55,0.853,0.42,NA,"P76812-9",197,136,10.2,7.86,0.087,0.012,9.2,0.704,"treatment",0.42,"0.039","0.377","1.21","11.68",NA,NA,NA
"FW",12,2015-01-15,"SW","in","FW-S-12",20.47,0.939,0.46,NA,"P76812-10",198,168,11.1,7.82,0.075,0.007,15.2,0.676,"treatment",0.46,"0.048","0.385","1.49","11.92",NA,NA,NA
"FW",13,2015-01-15,"SW","in","FW-S-13",20.49,1.417,0.71,NA,"P76812-11",197,361,11.6,7.88,0.075,0.008,36.7,0.7,"treatment",0.71,"0.052","0.405","1.61","12.54",NA,NA,NA
"FW",14,2015-01-15,"SW","in","FW-S-14",20.4,1.551,0.78,NA,"P76812-12",197,325,11.3,7.97,0.095,0.008,30.8,0.704,"treatment",0.78,"0.064","0.394","1.98","12.2",NA,NA,NA
"FW",15,2015-01-15,"SW","in","FW-S-15",20.08,0.947,0.47,NA,"P76812-13",194,165,12.5,7.97,0.092,0.007,13.2,0.694,"treatment",0.47,"0.072","0.389","2.23","12.05",NA,NA,NA
"FW",16,2015-01-15,"SW","in","FW-S-16",20.14,1.128,0.56,NA,"P76812-14_P76812-15",195.5,225.5,10.65,8.05,0.051,0.006,19.05,0.675,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-02-12,"SW","in","FW-S-2",18.42,0.666,0.33,NA,"P76947-2_P76947-3",200.5,80.05,10.25,7.93,0.0695,0.0165,1.65,0.815,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-02-12,"SW","in","FW-S-3",18.82,0.634,0.31,NA,"P76947-4",201,79.1,10,7.95,0.064,0.021,1.1,0.895,"control",0.31,"0.083","0.532","2.57","16.48",NA,NA,NA
"FW",6,2015-02-12,"SW","in","FW-S-6",18.5,0.631,0.31,NA,"P76947-5",198,75.1,12,8.02,0.191,NA,2.1,0.964,"control",0.31,"0.053","0.481","1.64","14.9",NA,NA,NA
"FW",8,2015-02-12,"SW","in","FW-S-8",18.68,0.656,0.32,NA,"P76947-6",205,84.7,10.6,8.05,0.095,NA,0.6,0.879,"control",0.32,"0.035","0.434","1.08","13.44",NA,NA,NA
"FW",9,2015-02-12,"SW","in","FW-S-9",18.49,0.661,0.32,NA,"P76947-7",208,82.6,11.8,7.71,0.172,NA,0.2,0.929,"control",0.32,"0.09","0.432","2.79","13.38",NA,NA,NA
"FW",10,2015-02-12,"SW","in","FW-S-10",18.14,0.635,0.31,NA,"P76947-8",202,76.8,10.3,7.8,0.115,NA,1.7,0.864,"control",0.31,"0.049","0.415","1.52","12.85",NA,NA,NA
"FW",11,2015-02-12,"SW","in","FW-S-11",17.85,3.602,1.91,NA,"P76947-9",214,781,12.7,7.75,0.162,NA,118,1.01,"treatment",1.91,"0.071","0.428","2.2","13.26",NA,NA,NA
"FW",12,2015-02-12,"SW","in","FW-S-12",17.82,2.037,1.04,NA,"P76947-10",207,207,12.7,7.88,0.178,NA,35.1,1.02,"treatment",1.04,"0.099","0.409","3.07","12.67",NA,NA,NA
"FW",13,2015-02-12,"SW","in","FW-S-13",18.12,5.432,2.95,NA,"P76947-11",234,1326,11.2,7.6,0.29,NA,197,1.17,"treatment",2.95,"0.115","0.435","3.56","13.47",NA,NA,NA
"FW",14,2015-02-12,"SW","in","FW-S-14",18.19,5.352,2.9,NA,"P76947-12",223,1081,12.9,7.73,0.306,NA,159,1.14,"treatment",2.9,"0.103","0.457","3.19","14.15",NA,NA,NA
"FW",15,2015-02-12,"SW","in","FW-S-15",18.1,2.443,1.27,NA,"P76947-13",212,529,10.8,7.95,0.087,NA,84.3,1.01,"treatment",1.27,"0.075","0.462","2.32","14.31",NA,NA,NA
"FW",16,2015-02-12,"SW","in","FW-S-16",18.12,4.812,2.59,NA,"P76947-14_P76947-15",244,1088.5,10.55,7.685,0.3495,NA,174,1.205,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-05-14,"SW","in","FW-S-2",27.77,0.631,0.31,NA,"P77336-2_P77336-3",197.5,75,13.1,197.795,0.0335,NA,3.85,0.8355,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-05-14,"SW","in","FW-S-3",27.88,0.622,0.3,NA,"P77336-4",189,74.2,12.4,188.75,0.06,NA,3.8,0.878,"control",NA,"0.069","0.296","2.137","9.167",NA,NA,NA
"FW",6,2015-05-14,"SW","in","FW-S-6",27.76,0.635,0.31,NA,"P77336-5",194,79.4,12,193.88,0.04,NA,4.1,0.982,"control",NA,"0.064","0.420","1.982","13.007",NA,NA,NA
"FW",8,2015-05-14,"SW","in","FW-S-8",27.93,0.622,0.3,NA,"P77336-6",194,73.8,10.8,193.9,0.071,NA,3,0.8,"control",NA,"0.047","0.234","1.456","7.247",NA,NA,NA
"FW",9,2015-05-14,"SW","in","FW-S-9",27.26,0.633,0.31,NA,"P77336-7",186,72.4,12,186,0.06,NA,3,0.79,"control",NA,"0.047","0.204","1.456","6.318",NA,NA,NA
"FW",10,2015-05-14,"SW","in","FW-S-10",27.62,0.617,0.3,NA,"P77336-8",197,72.4,11.3,197.15,0.027,NA,3.4,0.815,"control",NA,"0.053","0.249","1.641","7.712",NA,NA,NA
"FW",11,2015-05-14,"SW","in","FW-S-11",27.45,1.855,0.94,NA,"P77336-9",193,319,9.6,193.27,0.019,NA,39.7,0.772,"treatment",NA,"0.081","0.248","2.509","7.681",NA,NA,NA
"FW",12,2015-05-14,"SW","in","FW-S-12",27.86,2.195,1.12,NA,"P77336-10",196,446,9.7,196.24,0.025,NA,58.1,0.783,"treatment",NA,"0.081","0.318","2.509","9.848",NA,NA,NA
"FW",13,2015-05-14,"SW","in","FW-S-13",27.52,1.68,0.85,NA,"P77336-11",189,299,11.7,189.01,0.066,NA,36.8,0.847,"treatment",NA,"0.043","0.250","1.332","7.743",NA,NA,NA
"FW",14,2015-05-14,"SW","in","FW-S-14",27.3,1.382,0.69,NA,"P77336-12",187,274,9.4,186.92,0.023,NA,34.8,0.764,"treatment",NA,"0.036","0.286","1.115","8.857",NA,NA,NA
"FW",15,2015-05-14,"SW","in","FW-S-15",27.8,2.48,1.27,NA,"P77336-13",187,435,9.5,186.68,0.032,NA,54.8,0.776,"treatment",NA,"0.048","0.283","1.487","8.765",NA,NA,NA
"FW",16,2015-05-14,"SW","in","FW-S-16",28.62,7.189,3.93,NA,"P77336-14_P77336-15",186,736.5,9.95,185.925,0.037,NA,106,0.7855,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-06-18,"SW","in","FW-S-2",28.83,0.675,0.32,NA,"P78699-2_P78699-3",152,52.65,8.9,7.61,0.0285,NA,1.7,0.677,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-06-18,"SW","in","FW-S-3",28.8,0.486,0.23,NA,"P78699-4",144,52.5,9.2,7.75,0.044,NA,1.7,0.703,"control",NA,"0.097","0.182","3.004","5.637",NA,NA,NA
"FW",6,2015-06-18,"SW","in","FW-S-6",28.98,0.484,0.23,NA,"P78699-5",150,53.4,9,7.71,0.05,NA,1.6,0.69,"control",NA,"0.069","0.169","2.137","5.234",NA,NA,NA
"FW",8,2015-06-18,"SW","in","FW-S-8",28.54,0.484,0.23,NA,"P78699-6",148,51.8,8.7,7.37,0.035,NA,1.4,0.652,"control",NA,"0.096","0.161","2.973","4.986",NA,NA,NA
"FW",9,2015-06-18,"SW","in","FW-S-9",28.53,0.537,0.26,NA,"P78699-7",148,65.3,11.5,7.42,0.03,NA,3,0.625,"control",NA,"0.112","0.174","3.469","5.389",NA,NA,NA
"FW",10,2015-06-18,"SW","in","FW-S-10",28.91,1.265,0.63,NA,"P78699-8",158,284,11.5,7.48,0.051,NA,33.7,0.754,"control",NA,"0.098","0.187","3.035","5.791",NA,NA,NA
"FW",11,2015-06-18,"SW","in","FW-S-11",28.87,1.388,0.69,NA,"P78699-9",142,273,9.8,7.58,0.08,NA,32.8,0.763,"treatment",NA,"0.070","0.168","2.168","5.203",NA,NA,NA
"FW",12,2015-06-18,"SW","in","FW-S-12",29.36,3.038,1.57,NA,"P78699-10",149,610,9.3,7.73,0.021,NA,73.5,0.711,"treatment",NA,"0.088","0.422","2.725","13.069",NA,NA,NA
"FW",13,2015-06-18,"SW","in","FW-S-13",29.43,3.544,1.85,NA,"P78699-11",147,530,8.9,7.76,0.021,NA,63.5,0.712,"treatment",NA,"0.079","0.412","2.447","12.760",NA,NA,NA
"FW",14,2015-06-18,"SW","in","FW-S-14",29.15,2.945,1.51,NA,"P78699-12",146,531,9.5,7.74,0.031,NA,60.5,0.83,"treatment",NA,"0.108","0.393","3.345","12.171",NA,NA,NA
"FW",15,2015-06-18,"SW","in","FW-S-15",28.71,2.545,1.3,NA,"P78699-13",148,576,9,7.81,0.02,NA,69.4,0.711,"treatment",NA,"0.069","0.427","2.137","13.224",NA,NA,NA
"FW",16,2015-06-18,"SW","in","FW-S-16",29.18,2.248,1.14,NA,"P78699-14_P78699-15",146.5,438,9.7,7.8,0.022,NA,51.8,0.7885,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-07-16,"SW","in","FW-S-2",27.69,0.545,0.26,NA,"P79071-2_P79071-3",161,58.9,9.7,7.375,0.0335,NA,0.6,0.747,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-07-16,"SW","in","FW-S-3",27.95,0.506,0.24,NA,"P79071-4",152,56,10.5,7.03,0.04,NA,0.4,0.752,"control",NA,"0.127","0.174","3.933","5.389",NA,NA,NA
"FW",6,2015-07-16,"SW","in","FW-S-6",27.85,0.517,0.25,NA,"P79071-5",155,59.4,9.1,7.29,0.027,NA,0.7,0.691,"control",NA,"0.103","0.153","3.190","4.738",NA,NA,NA
"FW",8,2015-07-16,"SW","in","FW-S-8",27.66,0.527,0.25,NA,"P79071-6",163,56.4,10.2,7.4,0.042,NA,0.4,0.672,"control",NA,"0.077","0.171","2.385","5.296",NA,NA,NA
"FW",9,2015-07-16,"SW","in","FW-S-9",27.72,0.525,0.25,NA,"P79071-7",162,56.8,10,7.39,0.055,NA,0.4,0.683,"control",NA,"0.100","0.168","3.097","5.203",NA,NA,NA
"FW",10,2015-07-16,"SW","in","FW-S-10",27.98,0.509,0.24,NA,"P79071-8",156,58.6,8.8,7.37,0.042,NA,0.6,0.692,"control",NA,"0.060","0.180","1.858","5.575",NA,NA,NA
"FW",11,2015-07-16,"SW","in","FW-S-11",27.92,0.56,0.27,NA,"P79071-9",164,68.7,8.6,7.5,0.026,NA,2,0.687,"treatment",NA,"0.047","0.179","1.456","5.544",NA,NA,NA
"FW",12,2015-07-16,"SW","in","FW-S-12",28.18,1.329,0.66,NA,"P79071-10",146,287,8.8,7.58,0.022,NA,34.2,0.733,"treatment",NA,"0.046","0.177","1.425","5.482",NA,NA,NA
"FW",13,2015-07-16,"SW","in","FW-S-13",28.79,NA,NA,NA,"P79071-11",192,1623,9.3,7.51,0.045,NA,227,0.793,"treatment",NA,"MIA","MIA","MIA","MIA",NA,NA,NA
"FW",14,2015-07-16,"SW","in","FW-S-14",28.11,1.316,0.65,NA,"P79071-12",143,232,9.2,7.73,0.029,NA,26.1,0.746,"treatment",NA,"0.040","0.169","1.239","5.234",NA,NA,NA
"FW",15,2015-07-16,"SW","in","FW-S-15",28.07,0.927,0.45,NA,"P79071-13",143,185,8.9,7.59,0.027,NA,19.1,0.745,"treatment",NA,"0.086","0.142","2.663","4.398",NA,NA,NA
"FW",16,2015-07-16,"SW","in","FW-S-16",28.12,1.075,0.53,NA,"P79071-14_P79071-15",141.5,200.5,9.55,7.61,0.0465,NA,22.05,0.7725,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-08-20,"SW","in","FW-S-2",28.92,0.358,0.17,7.5,"P79542-2_P79542-3",119,8.6,7.7,7.065,0.0335,NA,0.2,0.4815,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-08-20,"SW","in","FW-S-3",29.27,0.289,0.14,7.5,"P79542-4",116,11,6.9,7.22,0.014,NA,0.2,0.533,"control",NA,"0.132","0.168","4.088","5.203",NA,NA,NA
"FW",6,2015-08-20,"SW","in","FW-S-6",29.33,0.293,0.14,7.49,"P79542-5",122,11.1,6.6,7.28,0.013,NA,0.2,0.459,"control",NA,"0.060","0.141","1.858","4.367",NA,NA,NA
"FW",8,2015-08-20,"SW","in","FW-S-8",29.23,0.297,0.13,7.55,"P79542-6",116,7.4,8.3,7.27,0.023,NA,0.1,0.488,"control",NA,"0.058","0.147","1.796","4.553",NA,NA,NA
"FW",9,2015-08-20,"SW","in","FW-S-9",28.92,0.285,0.13,7.52,"P79542-7",113,7.6,11.7,7.26,0.029,NA,0.1,0.507,"control",NA,"0.078","0.205","2.416","6.349",NA,NA,NA
"FW",10,2015-08-20,"SW","in","FW-S-10",29.44,0.284,0.13,7.49,"P79542-8",116,10.9,6.6,7.29,0.013,NA,0.5,0.482,"control",NA,"0.055","0.235","1.703","7.278",NA,NA,NA
"FW",11,2015-08-20,"SW","in","FW-S-11",29.63,2.152,1.09,7.37,"P79542-9",118,492,7.6,7.43,0.025,NA,52.7,0.626,"treatment",NA,"0.099","0.309","3.066","9.570",NA,NA,NA
"FW",12,2015-08-20,"SW","in","FW-S-12",29.63,3.174,1.65,7.42,"P79542-10",126,680,7,7.47,0.014,NA,90.2,0.509,"treatment",NA,"0.182","0.288","5.637","8.919",NA,NA,NA
"FW",13,2015-08-20,"SW","in","FW-S-13",29.31,0.315,0.15,7.57,"P79542-11",113,29.1,6.9,7.54,0.011,NA,2.5,0.492,"treatment",NA,"0.064","0.257","1.982","7.959",NA,NA,NA
"FW",14,2015-08-20,"SW","in","FW-S-14",29.64,0.343,0.16,7.61,"P79542-12",124,11.7,8.7,7.42,0.021,NA,0.4,0.525,"treatment",NA,"0.162","0.298","5.017","9.229",NA,NA,NA
"FW",15,2015-08-20,"SW","in","FW-S-15",29.66,0.673,0.32,7.6,"P79542-13",121,493,11.2,7.58,0.036,NA,75,0.543,"treatment",NA,"0.237","0.370","7.340","11.459",NA,NA,NA
"FW",16,2015-08-20,"SW","in","FW-S-16",29.58,2.832,1.46,7.54,"P79542-14_P79542-15",112,112.1,6.7,7.46,0.0155,NA,13.35,0.5175,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-09-17,"SW","in","FW-S-2",26.31,0.317,0.15,7.94,"P79564-2_P79564-3",123,17.6,7.5,8.015,0.018,NA,0.2,0.546,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-09-17,"SW","in","FW-S-3",26.89,0.276,0.13,8.02,"P79564-4",117,16.8,8,8.14,0.027,NA,0.1,0.567,"control",NA,"0.091","0.218","2.818","6.751",NA,NA,NA
"FW",6,2015-09-17,"SW","in","FW-S-6",26.56,0.276,0.13,7.97,"P79564-5",119,16.5,8.1,8.11,0.036,NA,0.1,0.59,"control",NA,"0.075","0.215","2.323","6.659",NA,NA,NA
"FW",8,2015-09-17,"SW","in","FW-S-8",26.26,0.277,0.13,7.97,"P79564-6",117,15.6,7,7.92,0.017,NA,0.1,0.573,"control",NA,"0.073","0.224","2.261","6.937",NA,NA,NA
"FW",9,2015-09-17,"SW","in","FW-S-9",25.97,0.38,0.18,7.83,"P79564-7",117,18.4,6.8,7.78,0.017,NA,0.4,0.566,"control",NA,"0.042","0.209","1.301","6.473",NA,NA,NA
"FW",10,2015-09-17,"SW","in","FW-S-10",25.95,0.283,0.13,7.33,"P79564-8",121,15.6,8.2,7.92,0.033,NA,0.1,0.584,"control",NA,"0.034","0.191","1.053","5.915",NA,NA,NA
"FW",11,2015-09-17,"SW","in","FW-S-11",27.19,1.137,0.56,7.97,"P79564-9",114,236,8.2,7.94,0.061,NA,31.3,0.688,"treatment",NA,"0.058","0.218","1.796","6.751",NA,NA,NA
"FW",12,2015-09-17,"SW","in","FW-S-12",27.14,0.738,0.36,8.07,"P79564-10",115,137,6.7,8.05,0.021,NA,17.6,0.968,"treatment",NA,"0.062","0.227","1.920","7.030",NA,NA,NA
"FW",13,2015-09-17,"SW","in","FW-S-13",26.72,0.4,0.19,8.07,"P79564-11",117,67.2,6.4,8.04,0.015,NA,4.5,0.524,"treatment",NA,"0.100","0.234","3.097","7.247",NA,NA,NA
"FW",14,2015-09-17,"SW","in","FW-S-14",26.6,1.064,0.52,8.11,"P79564-12",110,243,8.1,8.13,0.043,NA,31.6,0.59,"treatment",NA,"0.064","0.243","1.982","7.526",NA,NA,NA
"FW",15,2015-09-17,"SW","in","FW-S-15",26.32,1.21,0.6,8.03,"P79564-13",113,275,8.2,8.04,0.031,NA,35.1,0.59,"treatment",NA,"0.027","0.281","0.836","8.703",NA,NA,NA
"FW",16,2015-09-17,"SW","in","FW-S-16",26.52,2.173,1.11,7.84,"P79564-14_P79564-15",121,484.5,7.3,7.925,0.032,NA,63.9,0.671,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-10-22,"SW","in","FW-S-2",25.05,0.358,0.17,7.31,"P79565-2_P79565-3",146.5,23.55,8.15,7.83,0.0165,NA,0.35,0.6605,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-10-22,"SW","in","FW-S-3",24.96,0.387,0.18,7.31,"P79565-4",143,19.9,8.2,7.85,0.013,NA,0.2,0.656,"control",0.18,"","","","",NA,NA,NA
"FW",6,2015-10-22,"SW","in","FW-S-6",24.94,0.345,0.16,7.25,"P79565-5",146,18.5,10,7.86,0.028,NA,0.1,0.681,"control",0.16,"","","","",NA,NA,NA
"FW",8,2015-10-22,"SW","in","FW-S-8",25.01,0.338,0.16,7.25,"P79565-6",144,19,7.6,7.95,0.014,NA,0.1,0.577,"control",0.16,"","","","",NA,NA,NA
"FW",9,2015-10-22,"SW","in","FW-S-9",25.2,0.333,0.16,7.26,"P79565-7",138,18.5,8.9,7.85,0.022,NA,0.1,0.583,"control",0.16,"","","","",NA,NA,NA
"FW",10,2015-10-22,"SW","in","FW-S-10",25.44,0.328,0.16,7.18,"P79565-8",139,18.5,9.5,7.89,0.025,NA,0.1,0.581,"control",0.16,"","","","",NA,NA,NA
"FW",11,2015-10-22,"SW","in","FW-S-11",25.26,0.897,0.44,7.43,"P79565-9",142,154,8.2,8.02,0.01,NA,20.4,0.617,"treatment",0.44,"","","","",NA,NA,NA
"FW",12,2015-10-22,"SW","in","FW-S-12",25.16,0.667,0.32,7.42,"P79565-10",139,116,9.2,7.97,0.033,NA,15,0.601,"treatment",0.32,"","","","",NA,NA,NA
"FW",13,2015-10-22,"SW","in","FW-S-13",25.28,1.806,0.91,7.38,"P79565-11",148,394,7.8,7.94,0.018,NA,53.5,0.613,"treatment",0.91,"","","","",NA,NA,NA
"FW",14,2015-10-22,"SW","in","FW-S-14",25.01,1.367,0.68,7.58,"P79565-12",138,294,9.6,8.02,0.023,NA,42.8,0.575,"treatment",0.68,"","","","",NA,NA,NA
"FW",15,2015-10-22,"SW","in","FW-S-15",25.37,1.617,0.81,7.5,"P79565-13",142,306,7.5,8.04,0.014,NA,38.2,0.627,"treatment",0.81,"","","","",NA,NA,NA
"FW",16,2015-10-22,"SW","in","FW-S-16",25.44,1.954,1.03,7.49,"P79565-14_P79565-15",136,226.5,7.6,8.07,0.012,NA,26.75,0.618,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-11-19,"SW","in","FW-S-2",25.83,0.447,0.21,8.14,"P79566-2_P79566-3",126,31.4,7.45,7.81,0.0185,NA,0.1,0.6155,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-11-19,"SW","in","FW-S-3",26.56,0.454,0.22,8.07,"P79566-4",124,31,7.4,7.94,0.022,NA,0.1,0.614,"control",NA,"","","","",NA,NA,NA
"FW",6,2015-11-19,"SW","in","FW-S-6",27.17,0.468,0.22,8.04,"P79566-5",127,31.3,7.7,7.91,0.019,NA,0.1,0.607,"control",NA,"","","","",NA,NA,NA
"FW",8,2015-11-19,"SW","in","FW-S-8",27.22,0.47,0.22,8.03,"P79566-6",126,30.8,7.5,7.96,0.023,NA,0.1,0.632,"control",NA,"","","","",NA,NA,NA
"FW",9,2015-11-19,"SW","in","FW-S-9",27.04,0.47,0.22,7.95,"P79566-7",118,29.5,7.4,7.94,0.027,NA,0.1,0.596,"control",NA,"","","","",NA,NA,NA
"FW",10,2015-11-19,"SW","in","FW-S-10",26.44,0.456,0.22,7.93,"P79566-8",125,30.2,7.4,7.93,0.015,NA,0.1,0.614,"control",NA,"","","","",NA,NA,NA
"FW",11,2015-11-19,"SW","in","FW-S-11",26.4,2.135,1.09,7.83,"P79566-9",124,273,7.5,8.04,0.012,NA,36,0.644,"treatment",NA,"","","","",NA,NA,NA
"FW",12,2015-11-19,"SW","in","FW-S-12",26.21,1.36,0.68,7.83,"P79566-10",126,205,7.4,7.96,0.014,NA,25.5,0.634,"treatment",NA,"","","","",NA,NA,NA
"FW",13,2015-11-19,"SW","in","FW-S-13",27.22,3.119,1.63,7.76,"P79566-11",126,575,7.6,8.26,0.015,NA,77.5,0.664,"treatment",NA,"","","","",NA,NA,NA
"FW",14,2015-11-19,"SW","in","FW-S-14",26.71,1.507,0.75,7.86,"P79566-12",122,293,7.6,8.18,0.013,NA,38.3,0.617,"treatment",NA,"","","","",NA,NA,NA
"FW",15,2015-11-19,"SW","in","FW-S-15",26.74,2.577,1.33,7.82,"P79566-13",128,504,7.4,8.16,0.014,NA,68.6,0.634,"treatment",NA,"","","","",NA,NA,NA
"FW",16,2015-11-19,"SW","in","FW-S-16",26.66,1.628,0.82,7.93,"P79566-14_P79566-15",121,281.5,7.35,8.15,0.015,NA,36.25,0.651,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",2,2015-12-17,"SW","in","FW-S-2",25.59,0.32,0.15,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",3,2015-12-17,"SW","in","FW-S-3",25.21,0.281,0.13,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",6,2015-12-17,"SW","in","FW-S-6",25.32,0.276,0.13,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",8,2015-12-17,"SW","in","FW-S-8",25.16,0.293,0.13,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",9,2015-12-17,"SW","in","FW-S-9",25.28,0.296,0.13,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",10,2015-12-17,"SW","in","FW-S-10",25.25,0.256,0.13,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"FW",11,2015-12-17,"SW","in","FW-S-11",25.78,9.913,5.58,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",12,2015-12-17,"SW","in","FW-S-12",26.19,3.09,1.61,7.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",13,2015-12-17,"SW","in","FW-S-13",25.9,9.582,5.37,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",14,2015-12-17,"SW","in","FW-S-14",27.09,6.453,3.51,7.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",15,2015-12-17,"SW","in","FW-S-15",25.48,1.731,0.88,7.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"FW",16,2015-12-17,"SW","in","FW-S-16",26.28,8.249,4.58,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"BW",1,2014-10-22,"PW","out","BW-P-1",29.935,14.325,8.25,6.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",3,2014-10-22,"PW","out","BW-P-3",28.49,16.56,9.665,6.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",5,2014-10-22,"PW","out","BW-P-5",24.205,16.625,9.71,6.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",7,2014-10-22,"PW","out","BW-P-7",27.555,13.285,7.625,6.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",8,2014-10-22,"PW","out","BW-P-8",27.63,16.735,9.79,6.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",9,2014-10-22,"PW","out","BW-P-9",27.35,13.86,7.99,6.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,NA,NA,NA,NA,NA,NA,NA
"BW",11,2014-10-22,"PW","out","BW-P-11",27.325,14.995,8.695,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
"BW",12,2014-10-22,"PW","out","BW-P-12",27.17,22.025,13.21,6.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treatment",NA,NA,NA,NA,NA,NA,NA,NA
